stem,gt_h,gt_w,lr_h,lr_w,gt_lag1_corr,degenerate
002323,256,256,128,128,0.975038,0
002324,256,256,128,128,0.993886,0
002325,256,256,128,128,0.995561,0
002326,256,256,128,128,0.995909,0
002327,256,256,128,128,0.994250,0
002328,256,256,128,128,0.875435,0
002329,256,256,128,128,0.059018,1
002330,256,256,128,128,0.069875,1
002331,256,256,128,128,0.052013,1
002332,256,256,128,128,0.861717,0
002333,256,256,128,128,0.963195,0
002334,256,256,128,128,0.945939,0
002335,256,256,128,128,0.958707,0
002336,256,256,128,128,0.950471,0
002337,256,256,128,128,0.979638,0
002338,256,256,128,128,0.973797,0
002339,256,256,128,128,0.975942,0
002340,256,256,128,128,0.914503,0
002341,256,256,128,128,0.972006,0
002342,256,256,128,128,0.974940,0
002343,256,256,128,128,0.974745,0
002344,256,256,128,128,0.983212,0
002345,256,256,128,128,0.962215,0
002346,256,256,128,128,0.963630,0
002347,256,256,128,128,0.964980,0
002348,256,256,128,128,0.977759,0
002349,256,256,128,128,0.927011,0
002350,256,256,128,128,0.904591,0
002351,256,256,128,128,0.895190,0
002352,256,256,128,128,0.937339,0
002353,256,256,128,128,0.999235,0
002354,256,256,128,128,0.999185,0
002355,256,256,128,128,0.999274,0
002356,256,256,128,128,0.965858,0
002357,256,256,128,128,0.976345,0
002358,256,256,128,128,0.959513,0
002359,256,256,128,128,0.970397,0
002360,256,256,128,128,0.839195,0
002361,256,256,128,128,0.979612,0
002362,256,256,128,128,0.979212,0
002363,256,256,128,128,0.979332,0
002364,256,256,128,128,0.933124,0
002365,256,256,128,128,0.993418,0
002366,256,256,128,128,0.995173,0
002367,256,256,128,128,0.994521,0
002368,256,256,128,128,0.987879,0
002369,256,256,128,128,0.996960,0
002370,256,256,128,128,0.997040,0
002371,256,256,128,128,0.997788,0
002372,256,256,128,128,0.960771,0
002373,256,256,128,128,0.982800,0
002374,256,256,128,128,0.977393,0
002375,256,256,128,128,0.982468,0
002376,256,256,128,128,0.996978,0
002377,256,256,128,128,0.970466,0
002378,256,256,128,128,0.970476,0
002379,256,256,128,128,0.968224,0
002380,256,256,128,128,0.974588,0
002381,256,256,128,128,0.941363,0
002382,256,256,128,128,0.941700,0
002383,256,256,128,128,0.944961,0
002384,256,256,128,128,0.990076,0
002385,256,256,128,128,0.865697,0
002386,256,256,128,128,0.899951,0
002387,256,256,128,128,0.737261,0
002388,256,256,128,128,0.964678,0
002389,256,256,128,128,0.953931,0
002390,256,256,128,128,0.953732,0
002391,256,256,128,128,0.950120,0
002392,256,256,128,128,0.979012,0
002393,256,256,128,128,0.905709,0
002394,256,256,128,128,0.906834,0
002395,256,256,128,128,0.917637,0
002396,256,256,128,128,0.942346,0
002397,256,256,128,128,0.972862,0
002398,256,256,128,128,0.970572,0
002399,256,256,128,128,0.949395,0
002400,256,256,128,128,0.942708,0
002401,256,256,128,128,0.846555,0
002402,256,256,128,128,0.843356,0
002403,256,256,128,128,0.857677,0
002404,256,256,128,128,0.935905,0
002405,256,256,128,128,0.996066,0
002406,256,256,128,128,0.996286,0
002407,256,256,128,128,0.997291,0
002408,256,256,128,128,0.983251,0
002409,256,256,128,128,0.903453,0
002410,256,256,128,128,0.904999,0
002411,256,256,128,128,0.885963,0
002412,256,256,128,128,0.952637,0
002413,256,256,128,128,0.999176,0
002414,256,256,128,128,0.999150,0
002415,256,256,128,128,0.999165,0
002416,256,256,128,128,0.754920,0
002417,256,256,128,128,0.934098,0
002418,256,256,128,128,0.932804,0
002419,256,256,128,128,0.919302,0
002420,256,256,128,128,0.985992,0
002421,256,256,128,128,0.992538,0
002422,256,256,128,128,0.992510,0
002423,256,256,128,128,0.992952,0
002424,256,256,128,128,0.998528,0
002425,256,256,128,128,0.998155,0
002426,256,256,128,128,0.996850,0
002427,256,256,128,128,0.997785,0
002428,256,256,128,128,0.978868,0
002429,256,256,128,128,0.985116,0
002430,256,256,128,128,0.980268,0
002431,256,256,128,128,0.978854,0
002432,256,256,128,128,0.978227,0
002433,256,256,128,128,0.975307,0
002434,256,256,128,128,0.975280,0
002435,256,256,128,128,0.974315,0
002436,256,256,128,128,0.927678,0
002437,256,256,128,128,0.578922,0
002438,256,256,128,128,0.505478,0
002439,256,256,128,128,0.511314,0
002440,256,256,128,128,0.950263,0
002441,256,256,128,128,0.970097,0
002442,256,256,128,128,0.965688,0
002443,256,256,128,128,0.971642,0
002444,256,256,128,128,0.991017,0
002445,256,256,128,128,0.978943,0
002446,256,256,128,128,0.981062,0
002447,256,256,128,128,0.981032,0
002448,256,256,128,128,0.995339,0
002449,256,256,128,128,0.987735,0
002450,256,256,128,128,0.987893,0
002451,256,256,128,128,0.986048,0
002452,256,256,128,128,0.994755,0
002453,256,256,128,128,0.986390,0
002454,256,256,128,128,0.986402,0
002455,256,256,128,128,0.988524,0
002456,256,256,128,128,0.986306,0
002457,256,256,128,128,0.927009,0
002458,256,256,128,128,0.934673,0
002459,256,256,128,128,0.924126,0
002460,256,256,128,128,0.971485,0
002461,256,256,128,128,0.988700,0
002462,256,256,128,128,0.989374,0
002463,256,256,128,128,0.988706,0
002464,256,256,128,128,0.993036,0
002465,256,256,128,128,0.957484,0
002466,256,256,128,128,0.952700,0
002467,256,256,128,128,0.957006,0
002468,256,256,128,128,0.861553,0
002469,256,256,128,128,0.992972,0
002470,256,256,128,128,0.995491,0
002471,256,256,128,128,0.690882,0
002472,256,256,128,128,0.812238,0
002473,256,256,128,128,0.744478,0
002474,256,256,128,128,0.750878,0
002475,256,256,128,128,0.748391,0
002476,256,256,128,128,0.964482,0
002477,256,256,128,128,0.998219,0
002478,256,256,128,128,0.998031,0
002479,256,256,128,128,0.998158,0
002480,256,256,128,128,0.958002,0
002481,256,256,128,128,0.876204,0
002482,256,256,128,128,0.845298,0
002483,256,256,128,128,0.881848,0
002484,256,256,128,128,0.991625,0
002485,256,256,128,128,0.985482,0
002486,256,256,128,128,0.985367,0
002487,256,256,128,128,0.981513,0
002488,256,256,128,128,0.972148,0
002489,256,256,128,128,0.970442,0
002490,256,256,128,128,0.972652,0
002491,256,256,128,128,0.967107,0
002492,256,256,128,128,0.931820,0
002493,256,256,128,128,0.844491,0
002494,256,256,128,128,0.844441,0
002495,256,256,128,128,0.844445,0
002496,256,256,128,128,0.905762,0
002497,256,256,128,128,0.992143,0
002498,256,256,128,128,0.991206,0
002499,256,256,128,128,0.992326,0
002500,256,256,128,128,0.962153,0
002501,256,256,128,128,0.765296,0
002502,256,256,128,128,0.736562,0
002503,256,256,128,128,0.737732,0
002504,256,256,128,128,0.978677,0
002505,256,256,128,128,0.999783,0
002506,256,256,128,128,0.999782,0
002507,256,256,128,128,0.999784,0
002508,256,256,128,128,0.980852,0
002509,256,256,128,128,0.875924,0
002510,256,256,128,128,0.878826,0
002511,256,256,128,128,0.875892,0
002512,256,256,128,128,0.938920,0
002513,256,256,128,128,0.965330,0
002514,256,256,128,128,0.968463,0
002515,256,256,128,128,0.966267,0
002516,256,256,128,128,0.965882,0
002517,256,256,128,128,0.830452,0
002518,256,256,128,128,0.833721,0
002519,256,256,128,128,0.842889,0
002520,256,256,128,128,0.975435,0
002521,256,256,128,128,0.990154,0
002522,256,256,128,128,0.991483,0
002523,256,256,128,128,0.990223,0
002524,256,256,128,128,0.959304,0
002525,256,256,128,128,0.954041,0
002526,256,256,128,128,0.954048,0
002527,256,256,128,128,0.954039,0
002528,256,256,128,128,0.987824,0
002529,256,256,128,128,0.999049,0
002530,256,256,128,128,0.999087,0
002531,256,256,128,128,0.999083,0
002532,256,256,128,128,0.978822,0
002533,256,256,128,128,0.440614,1
002534,256,256,128,128,0.442997,1
002535,256,256,128,128,0.441651,1
002536,256,256,128,128,0.929646,0
002537,256,256,128,128,0.003038,1
002538,256,256,128,128,0.002540,1
002539,256,256,128,128,-0.001288,1
002540,256,256,128,128,0.711116,0
002541,256,256,128,128,0.568406,0
002542,256,256,128,128,0.574928,0
002543,256,256,128,128,0.577706,0
002544,256,256,128,128,0.954608,0
002545,256,256,128,128,0.957605,0
002546,256,256,128,128,0.960585,0
002547,256,256,128,128,0.966211,0
002548,256,256,128,128,0.987694,0
002549,256,256,128,128,0.958086,0
002550,256,256,128,128,0.966778,0
002551,256,256,128,128,0.968571,0
002552,256,256,128,128,0.961547,0
002553,256,256,128,128,0.986226,0
002554,256,256,128,128,0.984362,0
002555,256,256,128,128,0.986366,0
002556,256,256,128,128,0.982601,0
002557,256,256,128,128,0.946012,0
002558,256,256,128,128,0.941615,0
002559,256,256,128,128,0.937951,0
002560,256,256,128,128,0.942878,0
002561,256,256,128,128,0.954074,0
002562,256,256,128,128,0.961522,0
002563,256,256,128,128,0.954066,0
002564,256,256,128,128,0.848269,0
002565,256,256,128,128,0.829948,0
002566,256,256,128,128,0.837416,0
002567,256,256,128,128,0.808842,0
002568,256,256,128,128,0.983076,0
002569,256,256,128,128,0.952611,0
002570,256,256,128,128,0.946811,0
002571,256,256,128,128,0.946437,0
002572,256,256,128,128,0.998172,0
002573,256,256,128,128,0.993627,0
002574,256,256,128,128,0.993827,0
002575,256,256,128,128,0.994095,0
002576,256,256,128,128,0.869697,0
002577,256,256,128,128,0.987223,0
002578,256,256,128,128,0.988008,0
002579,256,256,128,128,0.984303,0
002580,256,256,128,128,0.770051,0
002581,256,256,128,128,0.909364,0
002582,256,256,128,128,0.902333,0
002583,256,256,128,128,0.911750,0
002584,256,256,128,128,0.940000,0
002585,256,256,128,128,0.976659,0
002586,256,256,128,128,0.975607,0
002587,256,256,128,128,0.975875,0
002588,256,256,128,128,0.953650,0
002589,256,256,128,128,0.976878,0
002590,256,256,128,128,0.977467,0
002591,256,256,128,128,0.974348,0
002592,256,256,128,128,0.993971,0
002593,256,256,128,128,0.988507,0
002594,256,256,128,128,0.990129,0
002595,256,256,128,128,0.990855,0
002596,256,256,128,128,0.998689,0
002597,256,256,128,128,0.955694,0
002598,256,256,128,128,0.949492,0
002599,256,256,128,128,0.951519,0
002600,256,256,128,128,0.993764,0
002601,256,256,128,128,0.958511,0
002602,256,256,128,128,0.959360,0
002603,256,256,128,128,0.960312,0
002604,256,256,128,128,0.980156,0
002605,256,256,128,128,0.814890,0
002606,256,256,128,128,0.834314,0
002607,256,256,128,128,0.817312,0
002608,256,256,128,128,0.995093,0
002609,256,256,128,128,0.932398,0
002610,256,256,128,128,0.933668,0
002611,256,256,128,128,0.932115,0
002612,256,256,128,128,0.992402,0
002613,256,256,128,128,0.998370,0
002614,256,256,128,128,0.997571,0
002615,256,256,128,128,0.997747,0
002616,256,256,128,128,0.913825,0
002617,256,256,128,128,0.989980,0
002618,256,256,128,128,0.993453,0
002619,256,256,128,128,0.990075,0
002620,256,256,128,128,0.878275,0
002621,256,256,128,128,0.984311,0
002622,256,256,128,128,0.983028,0
002623,256,256,128,128,0.974370,0
002624,256,256,128,128,0.931560,0
002625,256,256,128,128,0.872046,0
002626,256,256,128,128,0.841541,0
002627,256,256,128,128,0.872057,0
002628,256,256,128,128,0.998567,0
002629,256,256,128,128,0.982334,0
002630,256,256,128,128,0.979721,0
002631,256,256,128,128,0.979722,0
002632,256,256,128,128,0.975767,0
002633,256,256,128,128,0.763075,0
002634,256,256,128,128,0.733599,0
002635,256,256,128,128,0.544012,0
002636,256,256,128,128,0.799424,0
002637,256,256,128,128,0.000781,1
002638,256,256,128,128,-0.004353,1
002639,256,256,128,128,0.004153,1
002640,256,256,128,128,0.970777,0
002641,256,256,128,128,0.753810,0
002642,256,256,128,128,0.756593,0
002643,256,256,128,128,0.753852,0
002644,256,256,128,128,0.978923,0
002645,256,256,128,128,0.994087,0
002646,256,256,128,128,0.993965,0
002647,256,256,128,128,0.994930,0
002648,256,256,128,128,0.984197,0
002649,256,256,128,128,0.920436,0
002650,256,256,128,128,0.920413,0
002651,256,256,128,128,0.929596,0
002652,256,256,128,128,0.907547,0
002653,256,256,128,128,0.922470,0
002654,256,256,128,128,0.927197,0
002655,256,256,128,128,0.922601,0
002656,256,256,128,128,0.959930,0
002657,256,256,128,128,0.931017,0
002658,256,256,128,128,0.930297,0
002659,256,256,128,128,0.930922,0
002660,256,256,128,128,0.977199,0
002661,256,256,128,128,0.988733,0
002662,256,256,128,128,0.989322,0
002663,256,256,128,128,0.988735,0
002664,256,256,128,128,0.991731,0
002665,256,256,128,128,0.948282,0
002666,256,256,128,128,0.921041,0
002667,256,256,128,128,0.945180,0
002668,256,256,128,128,0.960175,0
002669,256,256,128,128,0.964554,0
002670,256,256,128,128,0.972888,0
002671,256,256,128,128,0.963281,0
002672,256,256,128,128,0.894494,0
002673,256,256,128,128,0.961398,0
002674,256,256,128,128,0.962841,0
002675,256,256,128,128,0.957619,0
002676,256,256,128,128,0.974439,0
002677,256,256,128,128,0.956014,0
002678,256,256,128,128,0.956067,0
002679,256,256,128,128,0.951878,0
002680,256,256,128,128,0.956389,0
002681,256,256,128,128,0.861268,0
002682,256,256,128,128,0.861365,0
002683,256,256,128,128,0.862227,0
002684,256,256,128,128,0.938945,0
002685,256,256,128,128,0.945195,0
002686,256,256,128,128,0.948260,0
002687,256,256,128,128,0.959572,0
002688,256,256,128,128,0.978119,0
002689,256,256,128,128,0.985207,0
002690,256,256,128,128,0.980826,0
002691,256,256,128,128,0.983300,0
002692,256,256,128,128,0.996483,0
002693,256,256,128,128,0.981959,0
002694,256,256,128,128,0.770967,0
002695,256,256,128,128,0.774087,0
002696,256,256,128,128,0.997616,0
002697,256,256,128,128,0.861417,0
002698,256,256,128,128,0.859721,0
002699,256,256,128,128,0.869932,0
002700,256,256,128,128,0.872717,0
002701,256,256,128,128,0.985958,0
002702,256,256,128,128,0.985012,0
002703,256,256,128,128,0.984854,0
002704,256,256,128,128,0.845469,0
002705,256,256,128,128,0.885675,0
002706,256,256,128,128,0.878792,0
002707,256,256,128,128,0.885687,0
002708,256,256,128,128,0.963843,0
002709,256,256,128,128,0.949805,0
002710,256,256,128,128,0.937617,0
002711,256,256,128,128,0.950989,0
002712,256,256,128,128,0.984663,0
002713,256,256,128,128,0.483040,1
002714,256,256,128,128,0.497016,1
002715,256,256,128,128,0.554942,0
002716,256,256,128,128,0.770766,0
002717,256,256,128,128,0.901222,0
002718,256,256,128,128,0.888566,0
002719,256,256,128,128,0.895877,0
002720,256,256,128,128,0.889389,0
002721,256,256,128,128,0.868480,0
002722,256,256,128,128,0.867367,0
002723,256,256,128,128,0.837517,0
002724,256,256,128,128,0.961219,0
002725,256,256,128,128,0.973980,0
002726,256,256,128,128,0.978495,0
002727,256,256,128,128,0.978823,0
002728,256,256,128,128,0.757526,0
002729,256,256,128,128,0.989478,0
002730,256,256,128,128,0.989952,0
002731,256,256,128,128,0.988092,0
002732,256,256,128,128,0.960927,0
002733,256,256,128,128,0.984006,0
002734,256,256,128,128,0.985541,0
002735,256,256,128,128,0.984077,0
002736,256,256,128,128,0.977234,0
002737,256,256,128,128,0.975733,0
002738,256,256,128,128,0.979013,0
002739,256,256,128,128,0.981101,0
002740,256,256,128,128,0.995556,0
002741,256,256,128,128,0.777831,0
002742,256,256,128,128,0.824685,0
002743,256,256,128,128,0.778684,0
002744,256,256,128,128,0.927168,0
002745,256,256,128,128,0.971123,0
002746,256,256,128,128,0.957346,0
002747,256,256,128,128,0.968293,0
002748,256,256,128,128,0.990901,0
002749,256,256,128,128,0.599933,0
002750,256,256,128,128,0.604315,0
002751,256,256,128,128,0.599444,0
002752,256,256,128,128,0.967215,0
002753,256,256,128,128,0.974072,0
002754,256,256,128,128,0.996715,0
002755,256,256,128,128,0.996802,0
002756,256,256,128,128,0.872962,0
002757,256,256,128,128,0.704020,0
002758,256,256,128,128,0.605859,0
002759,256,256,128,128,0.691187,0
002760,256,256,128,128,0.981391,0
002761,256,256,128,128,0.940769,0
002762,256,256,128,128,0.908166,0
002763,256,256,128,128,0.986457,0
002764,256,256,128,128,0.958054,0
002765,256,256,128,128,0.992864,0
002766,256,256,128,128,0.992595,0
002767,256,256,128,128,0.993762,0
002768,256,256,128,128,0.986171,0
002769,256,256,128,128,0.847373,0
002770,256,256,128,128,0.863320,0
002771,256,256,128,128,0.842386,0
002772,256,256,128,128,0.792255,0
002773,256,256,128,128,0.980530,0
002774,256,256,128,128,0.987647,0
002775,256,256,128,128,0.978199,0
002776,256,256,128,128,0.830247,0
002777,256,256,128,128,0.848774,0
002778,256,256,128,128,0.854605,0
002779,256,256,128,128,0.853822,0
002780,256,256,128,128,0.983260,0
002781,256,256,128,128,0.880986,0
002782,256,256,128,128,0.880998,0
002783,256,256,128,128,0.886470,0
002784,256,256,128,128,0.978045,0
002785,256,256,128,128,0.842166,0
002786,256,256,128,128,0.849622,0
002787,256,256,128,128,0.874747,0
002788,256,256,128,128,0.988194,0
002789,256,256,128,128,0.797920,0
002790,256,256,128,128,0.777728,0
002791,256,256,128,128,0.795530,0
002792,256,256,128,128,0.979475,0
002793,256,256,128,128,0.994647,0
002794,256,256,128,128,0.995256,0
002795,256,256,128,128,0.993991,0
002796,256,256,128,128,0.949770,0
002797,256,256,128,128,0.982466,0
002798,256,256,128,128,0.982557,0
002799,256,256,128,128,0.974286,0
002800,256,256,128,128,0.916649,0
002801,256,256,128,128,0.982485,0
002802,256,256,128,128,0.981642,0
002803,256,256,128,128,0.976176,0
002804,256,256,128,128,0.955218,0
002805,256,256,128,128,0.919366,0
002806,256,256,128,128,0.865816,0
002807,256,256,128,128,0.906491,0
002808,256,256,128,128,0.917930,0
002809,256,256,128,128,0.837157,0
002810,256,256,128,128,0.854149,0
002811,256,256,128,128,0.848433,0
002812,256,256,128,128,0.984089,0
002813,256,256,128,128,0.991919,0
002814,256,256,128,128,0.994069,0
002815,256,256,128,128,0.993539,0
002816,256,256,128,128,0.965220,0
002817,256,256,128,128,0.953997,0
002818,256,256,128,128,0.936213,0
002819,256,256,128,128,0.952078,0
002820,256,256,128,128,0.892406,0
002821,256,256,128,128,0.880987,0
002822,256,256,128,128,0.880962,0
002823,256,256,128,128,0.882982,0
002824,256,256,128,128,0.973584,0
002825,256,256,128,128,0.849719,0
002826,256,256,128,128,0.842955,0
002827,256,256,128,128,0.861732,0
002828,256,256,128,128,0.996783,0
002829,256,256,128,128,0.988976,0
002830,256,256,128,128,0.989891,0
002831,256,256,128,128,0.989081,0
002832,256,256,128,128,0.969068,0
002833,256,256,128,128,0.900479,0
002834,256,256,128,128,0.874371,0
002835,256,256,128,128,0.900493,0
002836,256,256,128,128,0.989756,0
002837,256,256,128,128,0.998910,0
002838,256,256,128,128,0.998913,0
002839,256,256,128,128,0.999080,0
002840,256,256,128,128,0.973116,0
002841,256,256,128,128,0.986579,0
002842,256,256,128,128,0.986462,0
002843,256,256,128,128,0.985471,0
002844,256,256,128,128,0.973217,0
002845,256,256,128,128,0.975301,0
002846,256,256,128,128,0.968004,0
002847,256,256,128,128,0.977135,0
002848,256,256,128,128,0.994423,0
002849,256,256,128,128,0.998536,0
002850,256,256,128,128,0.998368,0
002851,256,256,128,128,0.998572,0
002852,256,256,128,128,0.801788,0
002853,256,256,128,128,0.848147,0
002854,256,256,128,128,0.842470,0
002855,256,256,128,128,0.839774,0
002856,256,256,128,128,0.973644,0
002857,256,256,128,128,0.998700,0
002858,256,256,128,128,0.998814,0
002859,256,256,128,128,0.998494,0
002860,256,256,128,128,0.964569,0
002861,256,256,128,128,0.910488,0
002862,256,256,128,128,0.900371,0
002863,256,256,128,128,0.903127,0
002864,256,256,128,128,0.958368,0
002865,256,256,128,128,0.948114,0
002866,256,256,128,128,0.950032,0
002867,256,256,128,128,0.945151,0
002868,256,256,128,128,0.973536,0
002869,256,256,128,128,0.997823,0
002870,256,256,128,128,0.997325,0
002871,256,256,128,128,0.997358,0
002872,256,256,128,128,0.991462,0
002873,256,256,128,128,0.936337,0
002874,256,256,128,128,0.941582,0
002875,256,256,128,128,0.951593,0
002876,256,256,128,128,0.940428,0
002877,256,256,128,128,0.972335,0
002878,256,256,128,128,0.965073,0
002879,256,256,128,128,0.965068,0
002880,256,256,128,128,0.993447,0
002881,256,256,128,128,0.989034,0
002882,256,256,128,128,0.989316,0
002883,256,256,128,128,0.988137,0
002884,256,256,128,128,0.969128,0
002885,256,256,128,128,0.936383,0
002886,256,256,128,128,0.936646,0
002887,256,256,128,128,0.945991,0
002888,256,256,128,128,0.977174,0
002889,256,256,128,128,0.968643,0
002890,256,256,128,128,0.968626,0
002891,256,256,128,128,0.968619,0
002892,256,256,128,128,0.976295,0
002893,256,256,128,128,0.996158,0
002894,256,256,128,128,0.995469,0
002895,256,256,128,128,0.996253,0
002896,256,256,128,128,0.981445,0
002897,256,256,128,128,0.780020,0
002898,256,256,128,128,0.776866,0
002899,256,256,128,128,0.758239,0
002900,256,256,128,128,0.927363,0
002901,256,256,128,128,0.915411,0
002902,256,256,128,128,0.922020,0
002903,256,256,128,128,0.912574,0
002904,256,256,128,128,0.977019,0
002905,256,256,128,128,0.913857,0
002906,256,256,128,128,0.924466,0
002907,256,256,128,128,0.918588,0
002908,256,256,128,128,0.944650,0
002909,256,256,128,128,0.948397,0
002910,256,256,128,128,0.944201,0
002911,256,256,128,128,0.948741,0
002912,256,256,128,128,0.980817,0
002913,256,256,128,128,0.988081,0
002914,256,256,128,128,0.990557,0
002915,256,256,128,128,0.986754,0
002916,256,256,128,128,0.974016,0
002917,256,256,128,128,0.990186,0
002918,256,256,128,128,0.991200,0
002919,256,256,128,128,0.987608,0
002920,256,256,128,128,0.800445,0
002921,256,256,128,128,0.980597,0
002922,256,256,128,128,0.983700,0
002923,256,256,128,128,0.984643,0
002924,256,256,128,128,0.907703,0
002925,256,256,128,128,0.755236,0
002926,256,256,128,128,0.794435,0
002927,256,256,128,128,0.784053,0
002928,256,256,128,128,0.901939,0
002929,256,256,128,128,0.860680,0
002930,256,256,128,128,0.856670,0
002931,256,256,128,128,0.860623,0
002932,256,256,128,128,0.984208,0
002933,256,256,128,128,0.986707,0
002934,256,256,128,128,0.986007,0
002935,256,256,128,128,0.986156,0
002936,256,256,128,128,0.984002,0
002937,256,256,128,128,0.986177,0
002938,256,256,128,128,0.987503,0
002939,256,256,128,128,0.987256,0
002940,256,256,128,128,0.946967,0
002941,256,256,128,128,0.980653,0
002942,256,256,128,128,0.982542,0
002943,256,256,128,128,0.980159,0
002944,256,256,128,128,0.922253,0
002945,256,256,128,128,0.891824,0
002946,256,256,128,128,0.897230,0
002947,256,256,128,128,0.891601,0
002948,256,256,128,128,0.939121,0
002949,256,256,128,128,0.926349,0
002950,256,256,128,128,0.902803,0
002951,256,256,128,128,0.902474,0
002952,256,256,128,128,0.977724,0
002953,256,256,128,128,0.989825,0
002954,256,256,128,128,0.986790,0
002955,256,256,128,128,0.986511,0
002956,256,256,128,128,0.980391,0
002957,256,256,128,128,0.952043,0
002958,256,256,128,128,0.963285,0
002959,256,256,128,128,0.964117,0
002960,256,256,128,128,0.925564,0
002961,256,256,128,128,0.986135,0
002962,256,256,128,128,0.986110,0
002963,256,256,128,128,0.986897,0
002964,256,256,128,128,0.924470,0
002965,256,256,128,128,0.979944,0
002966,256,256,128,128,0.973430,0
002967,256,256,128,128,0.972823,0
002968,256,256,128,128,0.863279,0
002969,256,256,128,128,0.997658,0
002970,256,256,128,128,0.997305,0
002971,256,256,128,128,0.997228,0
002972,256,256,128,128,0.996461,0
002973,256,256,128,128,-0.000141,1
002974,256,256,128,128,-0.003324,1
002975,256,256,128,128,0.002460,1
002976,256,256,128,128,0.921233,0
002977,256,256,128,128,0.847392,0
002978,256,256,128,128,0.900748,0
002979,256,256,128,128,0.868937,0
002980,256,256,128,128,0.953610,0
002981,256,256,128,128,-0.009145,1
002982,256,256,128,128,-0.007238,1
002983,256,256,128,128,-0.002975,1
002984,256,256,128,128,0.967987,0
002985,256,256,128,128,0.779561,0
002986,256,256,128,128,0.882788,0
002987,256,256,128,128,0.778511,0
002988,256,256,128,128,0.934833,0
002989,256,256,128,128,0.964183,0
002990,256,256,128,128,0.975025,0
002991,256,256,128,128,0.965744,0
002992,256,256,128,128,0.909611,0
002993,256,256,128,128,0.936998,0
002994,256,256,128,128,0.934610,0
002995,256,256,128,128,0.932236,0
002996,256,256,128,128,0.991229,0
002997,256,256,128,128,0.958710,0
002998,256,256,128,128,0.955181,0
002999,256,256,128,128,0.955645,0
003000,256,256,128,128,0.938887,0
003001,256,256,128,128,0.963922,0
003002,256,256,128,128,0.965863,0
003003,256,256,128,128,0.959406,0
003004,256,256,128,128,0.900798,0
003005,256,256,128,128,0.931118,0
003006,256,256,128,128,0.920222,0
003007,256,256,128,128,0.942116,0
003008,256,256,128,128,0.967054,0
003009,256,256,128,128,0.896148,0
003010,256,256,128,128,0.895730,0
003011,256,256,128,128,0.886201,0
003012,256,256,128,128,0.925148,0
003013,256,256,128,128,0.978191,0
003014,256,256,128,128,0.978276,0
003015,256,256,128,128,0.978237,0
003016,256,256,128,128,0.892018,0
003017,256,256,128,128,0.960329,0
003018,256,256,128,128,0.957243,0
003019,256,256,128,128,0.957797,0
003020,256,256,128,128,0.902504,0
003021,256,256,128,128,0.803165,0
003022,256,256,128,128,0.803973,0
003023,256,256,128,128,0.829774,0
003024,256,256,128,128,0.986829,0
003025,256,256,128,128,0.971722,0
003026,256,256,128,128,0.971268,0
003027,256,256,128,128,0.971228,0
003028,256,256,128,128,0.955927,0
003029,256,256,128,128,0.681606,0
003030,256,256,128,128,0.679368,0
003031,256,256,128,128,0.692927,0
003032,256,256,128,128,0.965221,0
003033,256,256,128,128,0.963113,0
003034,256,256,128,128,0.963027,0
003035,256,256,128,128,0.964952,0
003036,256,256,128,128,0.833280,0
003037,256,256,128,128,0.945011,0
003038,256,256,128,128,0.941739,0
003039,256,256,128,128,0.941353,0
003040,256,256,128,128,0.689056,0
003041,256,256,128,128,0.923701,0
003042,256,256,128,128,0.924039,0
003043,256,256,128,128,0.909998,0
003044,256,256,128,128,0.524819,0
003045,256,256,128,128,0.971871,0
003046,256,256,128,128,0.982699,0
003047,256,256,128,128,0.975202,0
003048,256,256,128,128,0.969379,0
003049,256,256,128,128,0.991948,0
003050,256,256,128,128,0.986809,0
003051,256,256,128,128,0.970990,0
003052,256,256,128,128,0.896835,0
003053,256,256,128,128,0.977510,0
003054,256,256,128,128,0.977547,0
003055,256,256,128,128,0.978080,0
003056,256,256,128,128,0.922144,0
003057,256,256,128,128,0.878365,0
003058,256,256,128,128,0.884750,0
003059,256,256,128,128,0.873884,0
003060,256,256,128,128,0.891188,0
003061,256,256,128,128,0.996547,0
003062,256,256,128,128,0.996308,0
003063,256,256,128,128,0.996682,0
003064,256,256,128,128,0.944959,0
003065,256,256,128,128,0.950770,0
003066,256,256,128,128,0.958885,0
003067,256,256,128,128,0.963755,0
003068,256,256,128,128,0.962372,0
003069,256,256,128,128,0.529063,0
003070,256,256,128,128,0.714178,0
003071,256,256,128,128,0.737819,0
003072,256,256,128,128,0.882476,0
003073,256,256,128,128,0.984537,0
003074,256,256,128,128,0.983334,0
003075,256,256,128,128,0.981443,0
003076,256,256,128,128,0.979247,0
003077,256,256,128,128,0.986928,0
003078,256,256,128,128,0.989239,0
003079,256,256,128,128,0.986312,0
003080,256,256,128,128,0.988493,0
003081,256,256,128,128,0.984201,0
003082,256,256,128,128,0.979771,0
003083,256,256,128,128,0.978778,0
003084,256,256,128,128,0.898966,0
003085,256,256,128,128,0.913056,0
003086,256,256,128,128,0.933555,0
003087,256,256,128,128,0.945606,0
003088,256,256,128,128,0.898277,0
003089,256,256,128,128,0.925245,0
003090,256,256,128,128,0.926577,0
003091,256,256,128,128,0.917541,0
003092,256,256,128,128,0.968266,0
003093,256,256,128,128,0.843857,0
003094,256,256,128,128,0.853394,0
003095,256,256,128,128,0.853333,0
003096,256,256,128,128,0.923215,0
003097,256,256,128,128,0.959511,0
